filename,name,medium,location,artist,style,year,decade,text
./Images/t24.png,My Life inspires so many desires,Prints,SCR/Fellow's Corridor,Patrick Caulfield,Pop art,1973,1970s,"Two prints now in the Churchill College collection, <em>'I'll take my life monotonous'</em> and <em>'My Life inspires so many desires'</em>, were created by the English painter and printmaker Patrick Caulfield (1936-2005) to illustrate a limited edition poetry anthology, <em>Some Poems of Jules Laforgue</em>, published by Petersburg Press in 1973. When he was offered the chance to produce an illustrated book, Caulfield himself proposed that it be a collection of poems by Laforgue, whom he had admired since first encountering his poetry in 1961. Among the twelve poems included in the book — Patricia Terry’s English translations (Caulfield’s own edition) — were ‘Complaint About a Certain Sunday’ (Complainte d’un certain dimanche) and ‘Solo by Moonlight’ (Solo de lune). The two prints owned by Churchill College are of the illustrations accompanying these two poems. <br> <br>

Caulfield’s bold palette, thick outline and his depiction of everyday objects might, at first glance, align his work with that of Andy Warhol: whose iconic Pop-Art screen prints of Marilyn Monroe hang in the Fellow’s Dining Hall not far from Caulfield’s illustrations. Nonetheless, Caulfield persistently resisted the Pop-art label throughout his career. As these subtle responses to a poet who had lived nearly a century before him demonstrate, this was for good reason. On first glance, one can already tell that Caulfield's are deeply romantic pictures. ‘I’ll take my life monotonous’ takes its name from the refrain of ‘Complaint About a Certain Sunday’, a refrain that reflexively generates a certain ennui through its repetition. The architectural rhythm of the hatched bars of Caulfield’s print — a fence perhaps — replicates this alienating repetition. ‘Oh, alone! alone! and so cold!’ (‘Oh! qu'il fait seul! oh! fait-il froid!’), sighs the poet. Even the sparrows abandon him — 'I throw them some bread; as if wounded, they depart!' (‘Je leur jette du pain: comme blessés, ils partent!’).  <br> <br>

Nonetheless, the blue wedge at the bottom right of the picture alters the perspective of this architectural view. Introducing subjectivity, the wedge sensitises us to the fact that the structure is viewed askew. It is this line of perspective that situates the viewer in relation to the series of yellow spots — the only warm colour amidst the blue — which gradually recede from view. Barred from the viewer by the screen of the fence, these yellow dots form another, possibly competing, perspective-line. Here, Caulfield strips down the formal play of picture plane and depth, that signature conern of the post-impressionist tradition from Cezanne onwards, to its starkest pictorial form. He does so through analogy with the emotional, architectural sensitivity of a great painter of interior space — one senses in his work an affinity with Vermeer, Matisse, Vuillard, even Edward Hopper. <br> <br>

In this particular case, Caulfield’s scheme, which flattens repetition and development at the same time it does representational depth, captures wonderfully the uneasily ironic, shifting mood of Laforgue’s complaint. The refrain ‘I’ll take my life monotonous’ gradually evolves in its last two occurrences in Laforgue’s poem. ‘Must life be so monotonous?’ the poet asks, in a sudden, uneasy burst of sincerity which reveals the repressed desire behind the original refrain. ‘Let’s try to live monotonous’, the poet concludes in the final stanza, hastily trying to regain his balance, seeking the solidarity from his 'fellow men' (‘mes humains’) that he simultaneously disclaims through ironic distance. That elusive object of desire which the poem circles, momentarily touches (‘She left yesterday. Perhaps I mind? | Ah yes! So that’s what hurts!’), but is never able to confidently articulate, recedes from view through this repetition. There seems to be an analogy between this slippage of desire through the poem’s contours and the obscure yellow dot of Caulfield’s print, which recedes from the viewer’s grasp, appearing simultaneously as an object in motion, and a series of separate, static ones (a seemingly naive way of pictorially representing motion that has a long and venerable history — see, for example, the purity and sophistication of its use in some narrative Christian Gothic art). Movement and serial repetition lock it in place, and bars it from access.  <br> <br>

In much the same way, <em>‘My Life inspires so many desires’</em> astutely responds to a poem about missed love. ‘We loved each other crazily, Without a word we let each other go’ (‘Nous nous aimions comme deux fous, On s’est quitté sans en parler’). Caulfield's print appears to be a representation of a curved railing. The pictorial depth of this architectural representation joins the two poles in a series. Pictorial surface, defined by the vertical edges of the frame itself, keeps them forever separate. There is a yearning in this analogy which the rich, solid blue of the background instinctively gives expression to. The precision with which Caulfield zooms into this architectural moment, his identification of an emotional analogy in a particular representation of pure structure, speaks to an immense, photographic power of observation. How fitting that they adorn the walls of Churchill College, the architecture of which itself embodies a kind of humanistic temperance of modernist form.  <br> <br>

These are structural readings imbued with a sort of romantic subjectivity which the surface appearance of the prints — bold pop-art colours, simplified schemes recalling commercial visual design and comic books — seem to finally deny in an ultimate ironic posture. As Caulfield himself wrote of Laforgue: ‘I feel an affinity with his creating a Romantic poetry and then disclaiming it at the same time, but not without pleasure. He’ll lead one up the garden path but then with the last line denies the whole poem. But it doesn’t wipe it out, it points it up.’ It is this extreme tonal ambivalence, this holding together of opposites on every level of the picture, which makes Caulfield’s prints so endlessly fascinating.
"
./Images/t25.png,Untitled,Prints,SCR/Fellow's Corridor,John Hoyland,Abstraction,1972,1970s,"Like many of his fellow British artists working during the 1960s, John Hoyland (1934-2011) was immensely influenced by the wave of New American Painting which arrived on UK shores with the ‘Modern Art in the USA’ exhibition, held at the Tate in 1956. There, Hoyland saw in person canvases by Pollock, Newman and — most importantly — Rothko. Hoyland, a Yorkshireman, would later become one of the most prominent British artists working in the abstract expressionist idiom, celebrated as a painter who succeeded in lending a distinctly European, even British, touch to this most American of modern art movements. <br> <br>

Hoyland’s tendency to title his paintings after their (supposed) dates of completion suggests a method embedded with a sense of process, with change and development over time. There is something austere, even monastic, about this — a meeting-point between diaristic subjectivity and scientific orderliness which also reflects the frisson of formal containment against emotional boundlessness in Hoyland's works. In this print, executed in 1972 (when Hoyland was spending much more time painting in New York). we see Hoyland tinkering with a form which seems to have captivated his imagination in this period: an ‘L’ shaped block, a rectangle with one of its corners taken out. This shape is a motif, a familiar, structuring figment, that recurs in Hoyland's work of this period. This is also when he began to explore different, more delicate palettes, while at the same time continuing his experiments, which began in the late 1960s, with a more daring way of layering acrylics. In the works of the 60s-70s Hoyland allowed paint to drip down and splash more freely across the canvas as he constantly grappled towards new ways of texturing his surfaces. <br> <br>

In this print, however, focus falls on form rather than texture. Its conception is not complete, but it is, perhaps, not supposed to be — in the way none of his paintings are. The whole pictorial scheme of shape and colouring seems to arise from the pink ‘L’ shaped form, radiating out from its dominating presence. There is something tentative about this study, what seems to be the result of Hoyland studying the potential and fecundity of this form, its expressive possibility. There is humility and generosity in Hoyland’s openness about artistic process; that the rigour and meditativeness of this process comes through, even in a print, speaks to his artistic success.
"
./Images/t26.png,Regarding Guardian (Fire),Sculpture,SCR/Fellow's Corridor,Dhruva Mistry,Postmodernism,nil,1980s,"Mistry moved to England in 1981 to study at the Royal College of Art, residing and working there until his return to India in 1997. His European experience fostered a hybrid style in his work, merging references to Asian deities with European modernism, particularly influenced by Julio Gonzalez and Pablo Picasso. Andrew Wilson has emphasised Picasso's significant impact on Mistry's 'Spatial Diagram' sculptures, noting that they illustrate 'the extent to which Mistry’s approach to the body draws from Picasso’s paintings of bathers on the beach, known as the ""Bone Women"", created in Dinard, Cannes, and Paris between 1927 and 1930, as well as sculptures like ""Head of a Woman"" and ""Bust of a Woman"" produced in Boisgeloup in 1932.' <br> <br>

Mistry had a great passion for researching ancient cultures such as those of India, Assyria, Egypt and Greece. Some of his sculptures are remnants of mystical figures, described as half-beast gods in ancient tales. <em>Regarding Guardian (Fire)</em>, part of Mistry’s “Regarding Guardian” series of sculptures, is an orange and red beast suggesting both mystical and Indian origins. "
./Images/t27.png,Unknown title,Prints,SCR/Fellow's Corridor,Louise Nevelson,Abstraction,1971 (?),1970s,"One would be forgiven for taking this Louise Nevelson print for a work by another artist. Nevelson (1899-1988) was one of the foremost American abstract expressionist sculptors, an unfortunately rare exception in the male-dominated American art world of her time. She is famous for her black, monochrome wall sculptures and bricolages, whose visual vocabulary might seem rather divorced from that of this print. Nonetheless, Nevelson was also a prominent printmaker. She would test formal ideas in her prints before executing them in her sculpture, while also experimented with innovative techniques in her printmaking and lithographic practice itself. Moving away from traditional ‘subtractive’ processes of carving, Nevelson would incorporate novel ‘additive’ methods in her abstract prints, such as the use of lace, to create forms <em>intaglio</em>. <br> <br>

This untitled 1971 print bears clear affinities with the lithographs Nevelson produced during one of her last residencies, in 1967, at the Tamarind Lithography Workshop (now the Tamarind Institute). The bold use of scarlet planes, mediating between black and white forms, is a motif that Nevelson introduced to her lithography during this residency. This later 1971 work also illuminates how Nevelson’s sculptural practice, and her recurrent formal concerns, itself bled into her printmaking technique. <br> <br>

In the print, Nevelson builds up layers of form and colour with an almost representational logic — more so than any of her other prints of the late 60s. One sees in it a characteristic play of forms forced to interact and deform, jostling within the confines of the frame — evident in such early experimental sketches such as her <em>Two Seated Nudes</em> (c. 1930). Also present are the characteristic rounded, softened rectangular boundaries of those modular forms, introduced to her visual vocabulary after she encountered Maya art for the first time, during a series of visits in the 1950s to excavated pre-Columbian sites such as Uxmal, Chichen Itza and Quiriga. Indeed, the simple representational logic of this print — of a bright white peeking out from an aperture created by a progressively darkening series of layered planes — seems almost to evoke a natural scene from one of these trips. There is certainly an affinity here with the way light is filtered through the trunks and foliage of the Guatemalan rainforest. This was an environment that Nevelson persistently returned to years after the trip, in works such as <em>Night Landscape</em> (1955) and <em>Tropical Rain Forest</em> (1967). Nevelson's affinity with the rainforest even emerges in the materiality of her sculptures: their main sculptural material was wood. In the 70s, light itself also became an important material to Nevelson, as she began experiments in Plexiglas (see her transparent sculptures) and in her ‘Atmosphere and Environment’ series. These 'Atmosphere and Environment' sculptures, with their lattice-like forms, invited viewers to perceive them as screens through which light, and a view of their surrounding environment, could pass.  <br> <br>

The attractiveness of this 1971 print, that hangs in the Fellows’ Corridor in Churchill College today, lies in the way it transplants this volumetric experience of nature — with exceptional clarity of mind and simplicity — onto two-dimensional surface. Nevelson grasps the abstract contours of this experience with unaffected ease. In this way, this late print of Nevelson’s, executed at the height of her fame, owes its luminous effect to the increasingly close marriage of some of her most persistent formal concerns to ecological and environmental motifs. Nevelson's abstract print signifies a return to a more explicitly representational attitude towards the experience — if not the material <em>bricolage</em> — of being in nature. 
"
./Images/t28.png,Étoile de Paris,Tapestry,Bracken Library,Jean Lurçat,Surrealism,nil,1940s,"As the commemorative plaque below informs us, this sumptuous, radiant tapestry was a personal gift from Charles de Gaulle, leader of the Free French and president of the French Fifth Republic, to Winston Churchill. Churchill wrote in a letter of 1961 — the year of de Gaulle’s gift — of being touched by de Gaulle’s continuing friendship, and how important their wartime comradeship had been to him. Even through this friendship, however, de Gaulle’s gift characteristically reflects a fierce, patriotic independence: notoriously, one of the verses woven into this tapestry by the artist Jean Lurçat — who himself had been part of the French resistance — contains the lines ‘Paris Paris soi-même libéré’/‘Paris self-liberated’ (on which more later). Britain itself had diplomatically sat out of the liberation of Paris, which was achieved by French and American troops; General Eisenhower had agreed that the French column would be the first to march into the city. After the embarrassments of Dien Bien Phu in 1954 and the Suez crisis in 1956, France would then grow wary of overreliance on her Western allies. In 1966, de Gaulle would withdraw the country from NATO’s military command structure, a bold assertion of France’s ability to — in some way — stand alone. <br> <br>

How curious, then, that the hanging of Lurçat’s tapestry — perfectly integrated into the architecture of the Bracken Library, yet completely dominating the visual experience of the space — seems to exist at precisely this junction: the intersection between the (political) vectors of embeddedness and autonomy. These forces meet, circulate, and radiate from the work like automobiles around the arc du Triomphe on the Place de l’Étoile, from which this tapestry took its name (the Place was renamed, in 1970, Place Charles de Gaulle). A delightful graphic of the Place as a starburst is woven in yellow thread on the left of the tapestry. Such bursts of light and burning suns are motifs which dominate the surrealist vistas of Lurçat, pioneer of modern tapestry, who was drawn to this approach through the art of such French symbolists as Odilion Redon. Also featured on this tapestry is the proud Gallic Rooster, another of his recurrent motifs. The conjunction of these two symbols transforms each — this monumental fabric is a celebration of radiant French power, encapsulated in the cathartic event of the liberation of Paris. <br> <br>

The point is driven home by the verses woven into the tapestry, three out of four of which were composed in 1944, in the months surrounding the dramatic events of the liberation of Paris. Starting from the bottom left, there are four lines by the surrealist poet Paul Eluard, from his poem ‘Chant du feu vainqueur du feu’ (Song of Fire Conqueror of Fire):
<blockquote><em>
Un feu clair jusqu’à l’essence <br>
De toutes les formes nues <br>
Un feu clair dans le filet <br>
Des lueurs et des couleurs <br> <br>
(A clear fire until the essence | of all naked forms | A clear fire in the net | of glints and colours) </em> </blockquote>
This rarefying violence, a sort of purifying blaze, is taken up again by the next verses up, above the green slab. These lines were composed by the lesser-known poet and philosopher Jean Marcenac, and probably found their way here because Marcenac's poem, ‘Le 17 Juin 1944’, was explicitly dedicated to Lurçat himself:
<blockquote><em>
Entre Assieds-toi Et rends la justice solaire <br>
Pour que ce feu reste sur terre. <br> <br>

(Enter Sit And render solar justice | So that this fire might remain on the earth) </em></blockquote>The blaze embodied in Lurçat's suns is nothing but the moral force of justice itself. This was a sense of impending justice that was in the air during those few restless months before the liberation; the German position in Europe buckling, Resistance fighters in Paris twitching for action. As Eluard’s fellow surrealist Louis Aragon put it in his poem ‘Paris’ — ‘L’air est alcool et le malheur courage’  (The air is alcohol and tragedy courage). And it is the bitterly, cathartically triumphant final lines of this poem which are woven above Marcenac's:
<blockquote><em>
Rien n’est si grand qu’un linceul déchiré<br> 
Paris Paris soi-même libéré <br> <br>

(Nothing is so beautiful as a torn shroud | Paris Paris self-liberated) </em></blockquote>The torn shroud is usually taken as a representation of the broken German occupation — and indeed, the line before this speaks of ‘ce cri de mon peuple vainqueur’ (this cry of my conquering people). Solar justice has rent this shroud and let in the light. It is important to note how important and prevalent this sense of self-liberation was. There was a strong belief, among the French people immediately after the war, that it was the Resistance itself that had liberated Paris (within the city walls, the Resistance had indeed played a key role in the events of August 1944). And if de Gaulle gifted Churchill a work of art which featured these verses as a backhanded assertion of French self-reliance, it is also represents him acknowledging (or perhaps co-opting) the message of a poet on the other side of the political aisle. As a member of the communist faction in the French resistance, Aragon had in fact opposed the pro-Gaullist faction, prerogatively labelled 'attentistes' by the pro-Communists. This nickname derives from the French verb attendre — 'to wait' — because the Gaullists were perceived as merely waiting for Anglo-American forces to step in. Aluard consistently attacked the attentistes in his war poetry, advocating instead for urgent, immediate action, particularly the liberation of individual areas in France by local populations. The formula of self-liberation points to this political goal, as in his ‘Marche française’: ‘II faut libérer ce qu’on aime | Soi-même soi-même soi-même’ (One must liberate what one loves | oneself, oneself, oneself). Counterpointing this militancy, however, are the verses at the very top of the tapestry. These are taken from a famous medieval song in the Occitan dialect, composed by the troubadour Bernart de Ventadorn: 
<blockquote><em>
Non es meravelha s’ieu chan <br>
Mielhs de nulh autre chantador, <br>
Que plus mi tra· l cor ves amor <br> <br>

(It’s no wonder if I sing better than any other singer, for my heart draws me more towards love…).</em> </blockquote> It is a love lyric — as if to suggest that the insurgence of brilliant violence, in the lines below, might emerge from a hope rooted in solidarity, an outpouring of love for country and kin. Lurçat’s is perhaps a sentimental gesture, to us today perhaps politically naive (the violence experienced by postwar France, as it recovered from devastation and struggled to hold on to its colonial possessions, was often nothing but that — brute violence). Nevertheless, what other response could there be to the breaking of the Nazi grip over the City of Lights? The tapestry’s insistence on luminousness extends from the text to the motifs to the sheen of its texture: the clarity and precision of its colour, the richness of its weave. It extends to Lurçat’s intuitive grasp, and development, of the forms and patterns of gothic art. The iridescence of a cubist composition and that of an illuminated manuscript find, here as in the rest of Lurçat’s work, a common language. <br> <br>

This luminousness brightens, even dematerialises, the single solid brick wall of the Bracken library on which the tapestry is hung. De Gaulle’s gift was characteristically astute: Lurçat’s tapestry works productively with the grand modernism of Richard Sheppard’s Bracken library, an architecture which looks towards open space and sunlight as its primary material. Lurçat himself saw tapestry as an art which — in a crucial difference from oil painting — was fundamentally allied to architecture. What the frame was to an oil painting, the walls of a building were to a piece of tapestry. Furthermore, a work of tapestry, to Lurçat, was fundamentally a work of scale. As he wrote in his treatise <em>Designing Tapestry</em>: ‘...I want to remind you that tapestry knew its proudest moments at a time when a style of extremely grandiose architecture reigned supreme… it was at a time when so many voluptuous buildings were rising up out of the earth in the twelfth, thirteenth, and fourteenth centuries, that France seemed to be no less than a workshop of the gods where so many buildings sprang into existence, where stone was formed into flying buttresses, curved and bent, joined and even subdued to trap the light…’. <br> <br>

It is entirely appropriate, then, that such a piece of tapestry should find its home in Churchill College, the beacon of a modernist architectural wave just newly beginning to rise up out of the earth on which British universities stood. Lurçat’s tapestry’s shimmering, intricate luminous effects, counterpointing the soaring verticals of light pouring through Sheppard’s slender concrete beams, directs and structures the viewer’s gaze, lends a texture which renders justice to the gothicism of Sheppard’s craftsmanlike rationality, and exploits fully the resources of the space’s volume and grandeur to lend its subject matter the dignity that it deserves. In this place, Churchill and De Gaulle are friends. <br> <br>
"
./Images/t29.png,Flight,Sculpture,Library/Archives,Peter Lyon,Modernism,nil,1980s,"Peter Lyon was a sculptor, designer, writer, and teacher who attended Bryanston School, where he studied sculpture with Willi Soukop. He furthered his education at Oxford University and the Edinburgh College of Art, studying sculpture under Eric Schilsky. <br> <br>

<em>Flight</em> was created for Churchill College, during Lyon's time as resident artist at Churchill College from 1979 to 1981. It is an abstract cast bronze sculpture. Currently located by the entrance of Jock Colville Hall, placed beside Door by Geoffery Clarke, it was moved to its current location from the Fellow’s Garden around the 2000s. <em>Flight</em> is a remarkable example of how Lyon captures grace, fluidity and dynamism in a static medium. The grace and elegance of the sculpture is felt as an offset of gravity, the sculpture's thin and sharp edges creating an illusion of movement, a sense of gliding through the skies. <br> <br>"
./Images/t30.png,Past Present Future,Sculpture,West of Great Court,Geoffrey Clarke,Abstraction,nil,nil,nil
./Images/t31.png,Broken Butterfies,Sculpture,West of Great Court,Thomas Kiesewetter,Abstraction,2011,2000s,"Thomas Kiesewetter is a contemporary German sculptor known for his abstract and dynamic metal works. Born in 1963, Kiesewetter studied at the Hochschule der Künste in Berlin. His works, including <em>Broken Butterflies</em>, feature intricate, geometric forms crafted from corten steel. <em>Broken Butterflies</em> is situated on the grass between Cowan Court and South Court. <br> <br>

Kiesewetter explores the boundaries of definitions and the beauty created through juxtapositions. His sculpture exists at the boundaries between solid and void, stability and fragility, movement and stillness. <em>Broken Butterflies</em> is a spatial interplay between what is considered solid and void. As the viewer walks around the work, areas or pockets of space disclose themselves: what at first glance seems solid may later on reveal itself to be void. From afar the sculpture appears stable: a pile of solid metal forms. However, closer, in-person observation reveals fragility exploding through the sculpture's ‘unfinished’ detail connections, skewed edges, unsealed eagles and, most importantly, a ‘rusted’, weathered look. <br> <br>

The sculpture is composed of triangular prisms of various sizes interlaced together, forming an meticulous relationship which showcases Kiesewetter’s abstract and dynamic style. In juxtaposition to the intricate relationship created by its intersecting elements, the connections between these elements are formed from coarse screws and visible remains of welds which hold the sculpture together. These crude edges and connections add to the detailing of the sculpture: the name <em>Broken Butterflies</em> itself suggests reminiscences of machine art and constructivism. <em>Broken Butterlfies</em> rests on the moment before collapse, a stillness suffused with the concern of a movement which may occur any second in the future. <br> <br>

<em>Broken Butterflies</em> offers what the artist calls a '360 mal vorn', or '360 frontal view' of the sculpture. This means that there is no front or back to the sculpture: rather, the work is designed to be seen as a frontal view all around. Kiesewetter explores momentum as articulated through impulsive forces, experienced as shapes emerging and growing beyond their immobile limits into a rhythm of continuous, eruptive, animate, language. <br> <br>

As its name also suggests, <em>Broken Butterflies</em> conveys tragedy. There is something romantic about the way a certain destructive power is embodied within the construction itself, intricately but modestly presented."
./Images/t32.png,London to Paris,Sculpture,West of Great Court,Eduardo Paolozzi,Postmodernism,2000,2000s,"Eduardo Paolozzi, born in Edinburgh in 1924, was a key figure in 20th-century British art. He studied at the Edinburgh School of Art and Central St Martins, where he developed his unique artistic style. In the 1940s, Paolozzi created dada and surrealist-inspired collages that anticipated the Pop art movement. In 1952, Paolozzi co-founded the Independent Group, a collective of artists, architects, and writers whose groundbreaking work significantly influenced contemporary art, cementing Paolozzi's status as a major artist of his era. <br> <br>

<em>London to Paris</em> was inspired by Paolozzi's frequent trips between Edinburgh and Milan, a journey he would make every year between the ages of 9 and 15, changing trains at London and Paris. These memories, experiences and emotions inspired him to create a sequence of elements and objects organised into a collage sculpture representing this journey. His fascination with the relationship between man and the mechanised world is also strongly reflected in his work. A human figure with mechanistic connections has been disassembled and placed — in a deconstructivist composition, skewed from head to feet —  onto an open air railway wagon. A strand of bronze, the only organic form, creates a link between the dismembered pieces. Examining the details of the sculpture, the mechanistic connection joints follow a similar language, allowing for open interpretation of how the human figure may be composed, silently asking if there is only one possible composition. This raises the question of whether the assembled figure is the same upon arrival as compared to the dissembled figure at departure. In a way, this relates to how one may present themselves differently at different locations: for example, at Churchill College, a place of study, or at home. The journey between constitutes the dismantling and assembly of different identities. The sculpture's weathered material conveys a sense of melancholy, while the figure lies tirelessly looking up using its own body parts as support for its head. The audience is left to wonder if the melancholy is from a reluctance to leave, an unwillingness to arrive, or the discomfort of travel and the consequent switching of one's persona. <br> <br>

This surroundings of the artwork brings another perspective to the work itself. <em>London to Paris</em> is located in front of the trees halfway between the East Court and South Court of Churchill College. The two accommodation blocks resemble the destination and departure points of London and Paris. The corridor connecting East Court and South Court behind the trees resonates with the sculpture's liminality, while also providing an alternative viewing point. Passing through the corridor, branches and leaves frame the artwork as one moves ahead of the railway wagon which has been frozen in time. One embodies the moment where modern and past travels coincide. <br> <br>
"
./Images/t33.png,Dining Hall furniture,Furniture,Dining Hall,Robin and Lucienne Day,Modernism,1962,1960s,"Robin Day was one of the foremost British furniture designers of his era, as was his wife, Lucienne, as a textile designer. Together, the pair were giants of mid-century British interior design. Robin Day was catapulted into the public eye in large part due to high profile commissions in 1951 — specifically, Day was commissioned to furnish the seating for the Royal Festival Hall and to create designs for the Festival of Britain. In 1962, Day was commissioned by Sir John Cockroft, the Master of Churchill College, to furnish the buildings. This included all the furniture in the dining hall, which is made from oiled teak. Though Day’s original chairs have subce had to be replaced due to years of wear and tear, several survive to this day — and have been relocated to the Chapel."
./Images/t34.png,SCR sofas/chairs,Furniture,SCR,Robin and Lucienne Day,Modernism,1962,1960s,"Robin Day was one of the foremost British furniture designers of his era, as was his wife, Lucienne, as a textile designer. Together, the pair were giants of mid-century British interior design. Robin Day was catapulted into the public eye in large part due to high specifically, Day was commissioned to furnish the seating for the Royal Festival Hall and to create designs for the Festival of Britain. In 1962, Day was invited by Sir John Cockroft, the College Master, to design furniture for the college. Among these designs were the chairs and sofas for the Senior Common Room — the ‘Club Armchair’ and ‘Club Sofa’ — which eloquently convey Day’s utilitarian design principles. As he had put it in an interview conducted the year of that commission: 'A good design must fulfil its purpose well, be soundly constructed, and should express in its design this purpose and construction.’ In this, Day was enormously influenced by the Scandinavian school of design, notably by the Danish furniture designer Hans J. Wegner — of whose furniture the college possesses the largest collection outside of Denmark. These designs are now commercially available, though all models on the market have aluminium legs, unlike the original teak of the SCR furniture. "
./Images/t35.png,Curtain patterns,Furniture,Fellow's Dining Room,Robin and Lucienne Day,Modernism,1963,1960s,"In 1963, Richard Sheppard, the architect of Churchill College, commissioned Lucienne Day to design the college’s curtains. Lucienne Day was the most famous and accomplished British textile designer of her era. The pattern she designed for this commission was given the rather imposingly teutonic name of ‘Baldric’ — which, literally, refers to decorative military bands which are worn across one shoulder — possibly by analogy to its bold vertical bands of colour. Three colour variants were produced: plum (used in the Club Room), pink/orange (in the Women’s Combination Room and Common Combination Room) and grey/brown (for the rest of the college). An abstract black pattern is overlaid across these bands. As risky as interpreting this rorschach-like patch might be — a broadsword like form, hilt and all, does seem to emerge from it. In this sense, the name of Day’s design becomes all the more fitting, considering that military baldrics often hold the wearer’s sword. Starkly but richly textured, vibrant but also forbidding, there is a certain martial logic to Day's design which is perhaps surprisingly absent in many other aspects of the design, architecture and art of a college dedicated to the memory of Winston Churchill, a symbolic figure of World War II. (An exception might be the fortress-like curved wall of the stairwell linking the college’s two libraries). Lucienne Day’s design is, at least, the only one whose name invites specifically military interpretation.<br> <br>

Indeed, paying closer attention to these unassuming curtains might remind one to confront the Cold-War military tenor embedded in the college’s technocratic founding aims: Lord Tedder, when he laid the foundation stone for the college, read a message by Sir Winston Churchill which read: <blockquote><em>‘Two years ago I planted an oak on the site of the College. Since then the manifestations of the formidable advance in technology in America and Russia have multiplied. Britain must not be left behind… We must, as always before, be with the leaders. It is to further this high aim that Churchill college was founded.'</em></blockquote> How apt that it should be a woman that designed this reminder in a college which did not, until 1972, admit women.  <br> <br>

In any case, the design seems to have pleased Richard Sheppard: Lesley Jackson, in her monograph on the Days, reports that Sheppard was ‘delighted with the results, which he thought were stunning and which perfectly complemented the restrained richness of the building itself.’ The original rayon and cotton woven curtains, produced by Edinburgh Weavers, no longer survive in their original places, but careful reproductions can be found in the Fellow’s Dining Hall.<br> <br>
"
./Images/t36.png,Møller Chair,Furniture,Møller Center,Hans J Wegner,Modernism,1990,1990s,"Hans J. Wegner (1914-2007), the Danish son of a cobbler, was one of the most acclaimed furniture designers of the 20th century. When the Danish industrialist Mærsk Mc-Kinney Møller decided to establish a Centre for Continuing Education at Churchill College, he commissioned Wegner, by then already a legend of Scandinavian design, to furnish the building. The elegant Møller chair was specifically designed by Wegner for this commission. It combines elements of two of Wegner’s previous designs, the PP112 and PP240 chairs — as per Møller’s personal request."
./Images/t37.png,Peacock Chair,Furniture,Møller Center,Hans J Wegner,Modernism,1947,1940s,"Created in the late 1940s, there is something oddly art-deco about the flamboyant Peacock chair, one of legendary Danish furniture designer Hans J. Wegner’s first truly iconic chairs. There is something about the design's expressive confidence, its naturalistic geometry, that puts this modern design firmly in the world of the feathered flapper. Wegner gives his imagination expression with an admirable economy: his conception of the spindles as vectors of force rather than support, the expansive energy generated by the interplay of the back's two arcs: that of the wooden frame and the thicker portions of the peacock-feather spindles. It is perhaps fitting that this chair has found its way into the stock of the furniture in the Møller Centre at Churchill College: it is, after all, ultimately a spunky update on the 18th-century English Windsor chair. Indeed, in the 1950s, the BBC purchased this model, prominently displaying it on screen in the interval between programs. This most British piece of Danish furniture certainly seems to be at home at Churchill."
./Images/t38.png,Round Chair,Furniture,Møller Center,Hans J Wegner,Modernism,1949,1940s,"Hans J. Wegner (1914-2007), the Danish son of a cobbler, was one of the most acclaimed furniture designers of the 20th century. With its air of understated, ascetic elegance, the Round Chair was possibly the chair that put Wegner — and Danish design — on the map. In 1960, the chair featured in the first televised US presidential debate between John F. Kennedy and Richard Nixon, further boosting its profile. A modified version can be found in the furniture stock of the Møller Centre. Its presence in the college — which houses the largest collection of Wegner’s furniture outside of his native Denmark — is a fitting reminder of the college architecture’s indebtedness to the Nordic school of design for which this chair served almost as a shorthand."
./Images/t39.png,Wishbone Chair,Furniture,Møller Center,Hans J Wegner,Modernism,1950,1950s,"Hans J. Wegner (1914-2007), the Danish son of a cobbler, was one of the most acclaimed furniture designers of the 20th century. The wishbone chair, inspired by Ming-era Chinese furniture, is one of his most iconic and commercially successful designs, its svelte outline conveying an elegant lightness of touch. This chair was included in the college’s first stock of furniture, adorning the college buttery."
./Images/t40.png,Flag Halyard Chair,Furniture,Møller Center,Hans J Wegner,Modernism,1950,1950s,"Hans J. Wegner (1914-2007), the Danish son of a cobbler, was one of the most acclaimed furniture designers of the 20th century. Almost stereotypically 50s — Hans J. Wegner’s Flag Halyard chair is uncharacteristically wiry, metallic and polygonal. Characteristically, however, the chair’s form developed from ergonomic experimentation. Wegner had the idea for the unique sitting position one experiences in the Flag Halyard chair — somewhere between sitting and reclining — while digging himself into a sand dune while on holiday with his family (indeed, the chair’s outline even resembles a shell one might pick up on the seaside). The chair features a blend of materials unique for its time: the tempering of the chair’s cold metal frame with the titular flag halyard weave (the twining technique on this chair was invented by Wegner himself) adds a craftsmanlike touch. In this sense — the use of earthy material to temper severe and rational forms — the chair sits easily in Churchill College’s brick-brutalist idiom, which itself drew inspiration, in part, from the modernist experiments of the Nordic (albeit Finnish) architect Aalvar Alto. Today, one model of the chair, luxuriously chusioned, can be found in the Møller Centre, which Wegner was commissioned to furnish. "
